"entidad","municipio","seccion","pobtot","p_60ymas","p18ym_pb","pea","vph_inter","num_zu","num_ss","num_farm"
6,10,284,902,145,239,463,116,1,4,1
6,10,285,823,127,223,417,108,1,1,1
6,10,286,5645,268,1888,3052,876,2,1,1
6,10,287,552,138,187,294,99,1,1,1
6,10,288,616,145,243,304,109,1,9,4
6,10,289,1132,218,311,598,175,1,1,1
6,10,290,4850,406,1712,2932,738,2,2,1
6,10,291,6187,514,927,3100,403,1,1,1
6,10,292,1220,196,295,681,148,1,1,1
6,10,293,865,157,273,483,100,1,6,4
6,10,294,590,116,272,333,100,1,5,7
6,10,295,745,183,273,373,114,1,2,1
6,10,296,795,151,209,423,103,1,1,1
6,10,297,2138,234,646,1123,285,2,2,1
6,10,298,1780,230,390,919,160,1,1,1
6,10,299,1167,239,308,624,136,1,1,1
6,10,300,676,168,288,372,134,1,30,11
6,10,301,798,205,311,422,117,1,3,6
6,10,302,2009,183,471,1037,206,1,1,1
6,10,303,1114,179,249,580,122,1,1,1
6,10,304,1220,196,245,642,113,1,2,3
6,10,305,1366,214,310,723,145,1,1,1
6,10,306,655,142,245,354,93,1,4,2
6,10,307,1077,190,276,612,125,1,2,1
6,10,308,1485,215,200,759,113,1,1,2
6,10,309,955,175,269,526,124,1,1,2
6,10,310,1409,172,409,732,172,1,1,1
6,10,311,2604,330,626,1430,270,1,1,1
6,10,312,4641,436,506,2440,226,1,1,1
6,10,313,1029,172,233,557,132,1,1,1
6,10,314,1791,187,561,910,244,1,1,1
6,10,315,3679,278,1332,1990,579,1,2,1
6,10,316,5283,438,731,2862,355,1,1,1
6,10,317,925,161,143,396,86,1,2,1
6,10,318,1045,165,138,559,113,1,1,1
6,10,319,1332,202,186,653,84,1,2,1
6,10,320,874,189,138,457,66,1,1,1
6,10,321,1825,276,286,892,85,1,1,1
6,10,322,661,82,107,279,46,1,1,1
6,10,323,1295,129,153,575,122,1,1,1
6,10,324,1401,141,172,643,107,1,1,1
6,10,325,891,133,150,470,108,1,1,1
6,10,326,1261,146,168,606,113,1,1,1
6,10,327,569,52,33,269,47,1,1,1
6,10,328,902,113,127,498,25,1,1,1
6,10,329,3073,298,400,1649,123,1,1,1
6,10,330,226,32,19,112,11,1,1,1
6,10,331,217,35,33,113,33,1,1,1
6,10,332,365,69,41,231,35,1,1,1
6,10,333,352,52,47,195,35,1,1,1
6,10,334,4692,317,501,2357,242,1,1,1
6,10,335,2779,277,347,1460,236,1,1,3
6,10,336,2282,272,344,1161,213,1,4,1
6,5,337,2521,128,782,1372,635,1,1,1
6,5,338,3437,167,1245,1883,906,1,2,2
6,5,339,647,39,218,382,145,1,1,1
6,5,340,587,36,238,352,154,1,1,1
6,5,341,473,15,161,275,105,1,1,1
6,5,342,751,32,402,413,197,1,1,1
6,5,343,928,74,531,510,261,1,6,2
6,5,344,975,107,513,516,243,1,1,1
6,5,345,716,98,355,420,189,1,1,1
6,5,346,612,63,331,350,160,2,1,1
6,5,347,840,82,427,507,210,1,1,1
6,5,348,751,113,383,424,190,1,1,1
6,5,349,1005,128,581,593,271,1,1,1
6,5,350,993,79,538,549,262,1,1,1
6,5,351,607,51,378,329,156,1,1,1
6,5,352,936,61,507,516,266,1,1,1
6,5,353,529,33,287,316,134,1,1,1
6,5,354,889,67,519,490,218,1,1,1
6,5,355,1120,124,506,673,268,1,1,1
6,5,356,803,137,333,465,189,1,2,1
6,5,357,1093,72,569,619,265,1,2,1
6,5,358,932,86,514,509,231,1,1,1
6,5,359,1047,71,532,574,268,1,1,1
6,5,360,784,82,416,428,206,2,1,1
6,5,361,1590,111,848,869,420,1,1,2
6,5,362,1653,77,491,870,339,1,1,2
6,5,363,1558,78,595,835,354,1,1,1
6,5,364,420,20,188,220,100,1,1,1
6,5,365,649,33,260,341,152,1,1,1
6,5,366,415,31,170,224,103,1,1,1
6,5,367,1074,71,394,608,260,1,1,1
6,5,368,751,74,383,378,183,1,1,1
6,5,369,1257,108,559,656,299,1,1,1
6,5,370,1652,75,731,899,408,1,1,1
6,5,371,1337,108,738,768,362,2,2,1
6,5,372,987,65,607,570,284,1,1,1
