"entidad","municipio","seccion","pobtot","p_60ymas","p18ym_pb","pea","vph_inter","num_zu","num_ss","num_farm"
8,17,376,127,40,14,65,6,1,1,1
8,17,377,194,47,12,81,5,1,1,1
8,17,378,117,37,11,51,4,1,1,1
8,17,379,676,66,13,284,62,1,1,1
8,17,380,315,62,36,140,6,1,1,1
8,17,381,248,47,20,120,5,1,1,1
8,17,382,261,65,32,126,21,1,1,1
8,17,383,8237,257,1848,4028,728,3,1,1
8,17,384,2573,139,502,1192,218,1,1,1
8,17,385,882,126,49,419,57,1,1,1
8,17,386,2122,250,181,903,184,1,1,1
8,18,388,267,38,37,99,13,1,1,1
8,18,389,307,48,32,124,35,1,1,1
8,18,390,88,25,11,10,4,1,1,1
8,18,391,72,26,5,24,0,1,1,1
8,18,393,435,84,57,173,51,1,1,1
8,18,394,406,119,33,162,50,1,1,1
8,18,395,315,93,53,140,35,1,1,1
8,18,396,385,70,54,183,34,1,1,1
8,18,397,221,37,22,104,15,1,1,1
8,18,398,367,104,30,141,6,1,1,1
8,18,399,400,102,43,187,34,1,1,1
8,18,400,292,36,21,122,19,1,1,1
8,18,401,400,65,18,151,13,1,1,1
8,19,402,789,136,242,411,168,1,1,4
8,19,403,1033,151,236,534,155,1,1,1
8,19,404,650,109,190,333,132,1,1,1
8,19,405,873,187,209,428,161,1,1,1
8,19,406,688,126,137,369,106,1,1,1
8,19,407,758,122,137,412,96,1,1,1
8,19,408,837,167,184,389,116,1,1,1
8,19,409,753,125,161,386,90,1,1,1
8,19,410,1386,182,200,719,144,1,1,1
8,19,411,972,112,156,542,98,1,1,1
8,19,412,918,123,133,514,131,1,1,1
8,19,413,804,184,177,446,144,1,1,1
8,19,414,865,213,284,473,173,1,2,1
8,19,415,695,178,270,366,145,1,2,1
8,19,416,815,205,321,396,189,1,1,1
8,19,417,690,163,190,339,126,1,1,1
8,19,418,842,167,274,461,181,1,1,1
8,19,419,636,156,244,324,132,1,1,1
8,19,420,1110,320,500,477,276,1,1,1
8,19,421,641,164,288,350,171,1,2,1
8,19,422,802,204,308,393,165,1,2,2
8,19,423,663,149,246,392,125,1,2,2
8,19,424,557,166,143,380,75,1,1,1
8,19,425,951,216,326,553,205,1,2,1
8,19,426,646,126,211,351,127,1,1,1
8,19,427,581,128,229,328,133,1,1,1
8,19,428,714,179,401,387,201,1,1,1
8,19,429,773,235,473,413,225,1,2,1
8,19,430,323,113,232,258,116,1,4,1
8,19,431,461,132,259,298,125,1,1,1
8,19,432,481,108,194,283,104,1,1,1
8,19,433,558,162,387,301,174,2,11,1
8,19,434,223,48,103,117,45,1,20,11
8,19,435,208,65,106,103,54,1,14,2
8,19,436,479,122,203,248,99,2,10,8
8,19,437,645,138,244,353,143,1,3,3
8,19,438,649,170,332,324,158,1,1,1
